"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10906727, SEN S/N: 10906727)","Temp, °C (LGR S/N: 10906727, SEN S/N: 10906727)","Coupler Detached (LGR S/N: 10906727)","Coupler Attached (LGR S/N: 10906727)","Stopped (LGR S/N: 10906727)","End Of File (LGR S/N: 10906727)"
949,08/02/16 10:00:00 AM,105.466,27.764,,,,
950,08/02/16 10:15:00 AM,105.480,27.862,,,,
951,08/02/16 10:30:00 AM,105.463,27.961,,,,
952,08/02/16 10:45:00 AM,105.463,27.961,,,,
953,08/02/16 11:00:00 AM,105.453,27.961,,,,
954,08/02/16 11:15:00 AM,105.442,27.961,,,,
955,08/02/16 11:30:00 AM,105.436,28.060,,,,
956,08/02/16 11:45:00 AM,105.374,28.060,,,,
957,08/02/16 12:00:00 PM,105.364,28.060,,,,
958,08/02/16 12:15:00 PM,105.333,28.060,,,,
959,08/02/16 12:30:00 PM,105.282,28.060,,,,
960,08/02/16 12:45:00 PM,105.213,28.159,,,,
961,08/02/16 01:00:00 PM,105.193,28.159,,,,
962,08/02/16 01:15:00 PM,105.152,28.159,,,,
963,08/02/16 01:30:00 PM,105.111,28.159,,,,
964,08/02/16 01:45:00 PM,105.111,28.159,,,,
965,08/02/16 02:00:00 PM,105.111,28.159,,,,
966,08/02/16 02:15:00 PM,105.059,28.159,,,,
967,08/02/16 02:30:00 PM,105.028,28.159,,,,
968,08/02/16 02:45:00 PM,104.966,28.159,,,,
969,08/02/16 03:00:00 PM,104.919,28.258,,,,
970,08/02/16 03:15:00 PM,104.857,28.258,,,,
971,08/02/16 03:30:00 PM,104.820,28.357,,,,
972,08/02/16 03:45:00 PM,104.789,28.357,,,,
973,08/02/16 04:00:00 PM,104.772,28.456,,,,
974,08/02/16 04:15:00 PM,104.752,28.456,,,,
975,08/02/16 04:30:00 PM,104.772,28.456,,,,
976,08/02/16 04:45:00 PM,104.782,28.456,,,,
977,08/02/16 05:00:00 PM,104.762,28.456,,,,
978,08/02/16 05:15:00 PM,104.741,28.456,,,,
979,08/02/16 05:30:00 PM,104.727,28.357,,,,
980,08/02/16 05:45:00 PM,104.707,28.357,,,,
981,08/02/16 06:00:00 PM,104.717,28.357,,,,
982,08/02/16 06:15:00 PM,104.707,28.357,,,,
983,08/02/16 06:30:00 PM,104.707,28.357,,,,
984,08/02/16 06:45:00 PM,104.734,28.258,,,,
985,08/02/16 07:00:00 PM,104.764,28.258,,,,
986,08/02/16 07:15:00 PM,104.806,28.258,,,,
987,08/02/16 07:30:00 PM,104.894,28.159,,,,
988,08/02/16 07:45:00 PM,105.065,28.060,,,,
989,08/02/16 08:00:00 PM,105.212,27.862,,,,
990,08/02/16 08:15:00 PM,105.246,27.665,,,,
991,08/02/16 08:30:00 PM,105.266,27.665,,,,
992,08/02/16 08:45:00 PM,105.303,27.567,,,,
993,08/02/16 09:00:00 PM,105.396,27.567,,,,
994,08/02/16 09:15:00 PM,105.478,27.567,,,,
995,08/02/16 09:30:00 PM,105.540,27.567,,,,
996,08/02/16 09:45:00 PM,105.530,27.567,,,,
997,08/02/16 10:00:00 PM,105.509,27.567,,,,
998,08/02/16 10:15:00 PM,105.499,27.567,,,,
999,08/02/16 10:30:00 PM,105.464,27.468,,,,
1000,08/02/16 10:45:00 PM,105.454,27.468,,,,
1001,08/02/16 11:00:00 PM,105.481,27.370,,,,
1002,08/02/16 11:15:00 PM,105.508,27.272,,,,
1003,08/02/16 11:30:00 PM,105.559,27.272,,,,
1004,08/02/16 11:45:00 PM,105.745,27.272,,,,
1005,08/03/16 12:00:00 AM,106.105,27.272,,,,
1006,08/03/16 12:15:00 AM,106.398,27.370,,,,
1007,08/03/16 12:30:00 AM,106.742,27.468,,,,
1008,08/03/16 12:45:00 AM,106.921,27.567,,,,
1009,08/03/16 01:00:00 AM,107.090,27.665,,,,
1010,08/03/16 01:15:00 AM,107.193,27.665,,,,
1011,08/03/16 01:30:00 AM,107.224,27.665,,,,
1012,08/03/16 01:45:00 AM,107.255,27.665,,,,
1013,08/03/16 02:00:00 AM,107.220,27.567,,,,
1014,08/03/16 02:15:00 AM,107.240,27.567,,,,
1015,08/03/16 02:30:00 AM,107.210,27.567,,,,
1016,08/03/16 02:45:00 AM,107.210,27.567,,,,
1017,08/03/16 03:00:00 AM,107.189,27.567,,,,
1018,08/03/16 03:15:00 AM,107.148,27.567,,,,
1019,08/03/16 03:30:00 AM,107.137,27.567,,,,
1020,08/03/16 03:45:00 AM,107.092,27.468,,,,
1021,08/03/16 04:00:00 AM,107.078,27.370,,,,
1022,08/03/16 04:15:00 AM,107.033,27.272,,,,
1023,08/03/16 04:30:00 AM,106.973,27.075,,,,
1024,08/03/16 04:45:00 AM,106.928,26.977,,,,
1025,08/03/16 05:00:00 AM,106.893,26.879,,,,
1026,08/03/16 05:15:00 AM,106.859,26.781,,,,
1027,08/03/16 05:30:00 AM,106.830,26.585,,,,
1028,08/03/16 05:45:00 AM,106.810,26.585,,,,
1029,08/03/16 06:00:00 AM,106.744,26.488,,,,
1030,08/03/16 06:15:00 AM,106.709,26.390,,,,
1031,08/03/16 06:30:00 AM,106.664,26.292,,,,
1032,08/03/16 06:45:00 AM,106.612,26.292,,,,
1033,08/03/16 07:00:00 AM,106.592,26.292,,,,
1034,08/03/16 07:15:00 AM,106.526,26.195,,,,
1035,08/03/16 07:30:00 AM,106.516,26.195,,,,
1036,08/03/16 07:45:00 AM,106.464,26.195,,,,
1037,08/03/16 08:00:00 AM,106.440,26.097,,,,
1038,08/03/16 08:15:00 AM,106.378,26.097,,,,
1039,08/03/16 08:30:00 AM,106.347,26.097,,,,
1040,08/03/16 08:45:00 AM,106.312,26.000,,,,
1041,08/03/16 09:00:00 AM,106.271,26.000,,,,
1042,08/03/16 09:15:00 AM,106.230,26.000,,,,
1043,08/03/16 09:30:00 AM,106.240,26.000,,,,
1044,08/03/16 09:45:00 AM,106.189,26.000,,,,
1045,08/03/16 10:00:00 AM,106.179,26.000,,,,
1046,08/03/16 10:15:00 AM,106.148,26.000,,,,
1047,08/03/16 10:30:00 AM,106.117,26.000,,,,
1048,08/03/16 10:45:00 AM,106.086,26.000,,,,
1049,08/03/16 11:00:00 AM,106.055,26.000,,,,
1050,08/03/16 11:15:00 AM,106.014,26.000,,,,
1051,08/03/16 11:30:00 AM,105.983,26.000,,,,
1052,08/03/16 11:45:00 AM,105.952,26.000,,,,
1053,08/03/16 12:00:00 PM,105.901,26.000,,,,
1054,08/03/16 12:15:00 PM,105.874,26.097,,,,
1055,08/03/16 12:30:00 PM,105.832,26.097,,,,
1056,08/03/16 12:45:00 PM,105.802,26.097,,,,
1057,08/03/16 01:00:00 PM,105.740,26.097,,,,
1058,08/03/16 01:15:00 PM,105.692,26.195,,,,
1059,08/03/16 01:30:00 PM,105.651,26.195,,,,
1060,08/03/16 01:45:00 PM,105.620,26.195,,,,
1061,08/03/16 02:00:00 PM,105.572,26.292,,,,
1062,08/03/16 02:15:00 PM,105.535,26.390,,,,
1063,08/03/16 02:30:00 PM,105.494,26.390,,,,
1064,08/03/16 02:45:00 PM,105.436,26.488,,,,
1065,08/03/16 03:00:00 PM,105.426,26.488,,,,
1066,08/03/16 03:15:00 PM,105.385,26.488,,,,
1067,08/03/16 03:30:00 PM,105.368,26.585,,,,
1068,08/03/16 03:45:00 PM,105.316,26.585,,,,
1069,08/03/16 04:00:00 PM,105.275,26.585,,,,
1070,08/03/16 04:15:00 PM,105.258,26.683,,,,
1071,08/03/16 04:30:00 PM,105.238,26.683,,,,
1072,08/03/16 04:45:00 PM,105.217,26.683,,,,
1073,08/03/16 05:00:00 PM,105.166,26.683,,,,
1074,08/03/16 05:15:00 PM,105.135,26.683,,,,
1075,08/03/16 05:30:00 PM,105.114,26.683,,,,
1076,08/03/16 05:45:00 PM,105.090,26.585,,,,
1077,08/03/16 06:00:00 PM,105.049,26.585,,,,
1078,08/03/16 06:15:00 PM,105.049,26.585,,,,
1079,08/03/16 06:30:00 PM,105.039,26.585,,,,
1080,08/03/16 06:45:00 PM,104.997,26.585,,,,
1081,08/03/16 07:00:00 PM,105.004,26.488,,,,
1082,08/03/16 07:15:00 PM,104.994,26.488,,,,
1083,08/03/16 07:30:00 PM,104.983,26.488,,,,
1084,08/03/16 07:45:00 PM,104.973,26.488,,,,
1085,08/03/16 08:00:00 PM,104.983,26.488,,,,
1086,08/03/16 08:15:00 PM,104.990,26.390,,,,
1087,08/03/16 08:30:00 PM,104.969,26.390,,,,
1088,08/03/16 08:45:00 PM,104.969,26.390,,,,
1089,08/03/16 09:00:00 PM,104.959,26.390,,,,
1090,08/03/16 09:15:00 PM,104.938,26.390,,,,
1091,08/03/16 09:30:00 PM,104.955,26.292,,,,
1092,08/03/16 09:45:00 PM,104.955,26.292,,,,
1093,08/03/16 10:00:00 PM,104.945,26.292,,,,
1094,08/03/16 10:15:00 PM,104.931,26.195,,,,
1095,08/03/16 10:30:00 PM,104.910,26.195,,,,
1096,08/03/16 10:45:00 PM,104.900,26.195,,,,
1097,08/03/16 11:00:00 PM,104.869,26.195,,,,
1098,08/03/16 11:15:00 PM,104.875,26.097,,,,
1099,08/03/16 11:30:00 PM,104.845,26.097,,,,
1100,08/03/16 11:45:00 PM,104.824,26.097,,,,
1101,08/04/16 12:00:00 AM,104.814,26.097,,,,
1102,08/04/16 12:15:00 AM,104.800,26.000,,,,
1103,08/04/16 12:30:00 AM,104.779,26.000,,,,
1104,08/04/16 12:45:00 AM,104.748,26.000,,,,
1105,08/04/16 01:00:00 AM,104.738,26.000,,,,
1106,08/04/16 01:15:00 AM,104.703,25.902,,,,
1107,08/04/16 01:30:00 AM,104.673,25.902,,,,
1108,08/04/16 01:45:00 AM,104.662,25.902,,,,
1109,08/04/16 02:00:00 AM,104.631,25.902,,,,
1110,08/04/16 02:15:00 AM,104.607,25.805,,,,
1111,08/04/16 02:30:00 AM,104.607,25.805,,,,
1112,08/04/16 02:45:00 AM,104.597,25.805,,,,
1113,08/04/16 03:00:00 AM,104.586,25.805,,,,
1114,08/04/16 03:15:00 AM,104.521,25.708,,,,
1115,08/04/16 03:30:00 AM,104.521,25.708,,,,
1116,08/04/16 03:45:00 AM,104.490,25.708,,,,
1117,08/04/16 04:00:00 AM,104.490,25.708,,,,
1118,08/04/16 04:15:00 AM,104.466,25.610,,,,
1119,08/04/16 04:30:00 AM,104.466,25.610,,,,
1120,08/04/16 04:45:00 AM,104.486,25.610,,,,
1121,08/04/16 05:00:00 AM,104.472,25.513,,,,
1122,08/04/16 05:15:00 AM,104.462,25.513,,,,
1123,08/04/16 05:30:00 AM,104.462,25.513,,,,
1124,08/04/16 05:45:00 AM,104.472,25.513,,,,
1125,08/04/16 06:00:00 AM,104.479,25.416,,,,
1126,08/04/16 06:15:00 AM,104.499,25.416,,,,
1127,08/04/16 06:30:00 AM,104.489,25.416,,,,
1128,08/04/16 06:45:00 AM,104.510,25.416,,,,
1129,08/04/16 07:00:00 AM,104.499,25.416,,,,
1130,08/04/16 07:15:00 AM,104.489,25.416,,,,
1131,08/04/16 07:30:00 AM,104.469,25.416,,,,
1132,08/04/16 07:45:00 AM,104.469,25.416,,,,
1133,08/04/16 08:00:00 AM,104.458,25.416,,,,
1134,08/04/16 08:15:00 AM,104.448,25.416,,,,
1135,08/04/16 08:30:00 AM,104.427,25.416,,,,
1136,08/04/16 08:45:00 AM,104.421,25.513,,,,
1137,08/04/16 09:00:00 AM,104.421,25.513,,,,
1138,08/04/16 09:15:00 AM,104.421,25.513,,,,
1139,08/04/16 09:30:00 AM,100.208,25.610,,,,
1140,08/04/16 09:32:56 AM,,,,Logged,,
1141,08/04/16 09:32:59 AM,,,,,Logged,Logged
