"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10768627, SEN S/N: 10768627)","Temp, °C (LGR S/N: 10768627, SEN S/N: 10768627)","Coupler Attached (LGR S/N: 10768627)","Stopped (LGR S/N: 10768627)","End Of File (LGR S/N: 10768627)"
984,08/14/16 03:21:23 PM,6.33,30.40,,,
985,08/14/16 03:36:23 PM,6.23,30.42,,,
986,08/14/16 03:51:23 PM,6.28,30.42,,,
987,08/14/16 04:06:23 PM,6.25,30.42,,,
988,08/14/16 04:21:23 PM,6.25,30.42,,,
989,08/14/16 04:36:23 PM,6.26,30.42,,,
990,08/14/16 04:51:23 PM,6.24,30.40,,,
991,08/14/16 05:06:23 PM,6.24,30.38,,,
992,08/14/16 05:21:23 PM,6.22,30.36,,,
993,08/14/16 05:36:23 PM,6.21,30.34,,,
994,08/14/16 05:51:23 PM,6.23,30.30,,,
995,08/14/16 06:06:23 PM,6.19,30.26,,,
996,08/14/16 06:21:23 PM,6.14,30.20,,,
997,08/14/16 06:36:23 PM,6.08,30.12,,,
998,08/14/16 06:51:23 PM,6.04,30.02,,,
999,08/14/16 07:06:23 PM,5.96,29.92,,,
1000,08/14/16 07:21:23 PM,5.97,29.78,,,
1001,08/14/16 07:36:23 PM,5.82,29.62,,,
1002,08/14/16 07:51:23 PM,5.73,29.50,,,
1003,08/14/16 08:06:23 PM,5.67,29.38,,,
1004,08/14/16 08:21:23 PM,5.63,29.28,,,
1005,08/14/16 08:36:23 PM,5.61,29.18,,,
1006,08/14/16 08:51:23 PM,5.49,29.10,,,
1007,08/14/16 09:06:23 PM,5.48,29.02,,,
1008,08/14/16 09:21:23 PM,5.46,28.92,,,
1009,08/14/16 09:36:23 PM,5.36,28.86,,,
1010,08/14/16 09:51:23 PM,5.32,28.80,,,
1011,08/14/16 10:06:23 PM,5.28,28.72,,,
1012,08/14/16 10:21:23 PM,5.27,28.66,,,
1013,08/14/16 10:36:23 PM,5.18,28.60,,,
1014,08/14/16 10:51:23 PM,5.14,28.54,,,
1015,08/14/16 11:06:23 PM,5.16,28.48,,,
1016,08/14/16 11:21:23 PM,5.12,28.42,,,
1017,08/14/16 11:36:23 PM,5.11,28.36,,,
1018,08/14/16 11:51:23 PM,5.11,28.30,,,
1019,08/15/16 12:06:23 AM,5.15,28.24,,,
1020,08/15/16 12:21:23 AM,5.04,28.18,,,
1021,08/15/16 12:36:23 AM,5.04,28.14,,,
1022,08/15/16 12:51:23 AM,5.01,28.10,,,
1023,08/15/16 01:06:23 AM,5.04,28.06,,,
1024,08/15/16 01:21:23 AM,5.01,28.02,,,
1025,08/15/16 01:36:23 AM,5.02,27.98,,,
1026,08/15/16 01:51:23 AM,4.94,27.96,,,
1027,08/15/16 02:06:23 AM,5.01,27.92,,,
1028,08/15/16 02:21:23 AM,4.99,27.90,,,
1029,08/15/16 02:36:23 AM,4.95,27.86,,,
1030,08/15/16 02:51:23 AM,4.89,27.82,,,
1031,08/15/16 03:06:23 AM,4.96,27.78,,,
1032,08/15/16 03:21:23 AM,4.96,27.76,,,
1033,08/15/16 03:36:23 AM,4.92,27.72,,,
1034,08/15/16 03:51:23 AM,4.94,27.68,,,
1035,08/15/16 04:06:23 AM,4.93,27.66,,,
1036,08/15/16 04:21:23 AM,4.91,27.62,,,
1037,08/15/16 04:36:23 AM,4.92,27.56,,,
1038,08/15/16 04:51:23 AM,4.84,27.54,,,
1039,08/15/16 05:06:23 AM,4.91,27.50,,,
1040,08/15/16 05:21:23 AM,4.94,27.48,,,
1041,08/15/16 05:36:23 AM,4.85,27.44,,,
1042,08/15/16 05:51:23 AM,5.01,27.40,,,
1043,08/15/16 06:06:23 AM,4.91,27.36,,,
1044,08/15/16 06:21:23 AM,4.93,27.32,,,
1045,08/15/16 06:36:23 AM,4.88,27.30,,,
1046,08/15/16 06:51:23 AM,4.86,27.28,,,
1047,08/15/16 07:06:23 AM,4.92,27.26,,,
1048,08/15/16 07:21:23 AM,4.89,27.24,,,
1049,08/15/16 07:36:23 AM,4.93,27.24,,,
1050,08/15/16 07:51:23 AM,4.85,27.26,,,
1051,08/15/16 08:06:23 AM,4.90,27.30,,,
1052,08/15/16 08:21:23 AM,5.03,27.30,,,
1053,08/15/16 08:36:23 AM,4.95,27.32,,,
1054,08/15/16 08:51:23 AM,4.94,27.32,,,
1055,08/15/16 09:06:23 AM,5.00,27.34,,,
1056,08/15/16 09:21:23 AM,5.07,27.38,,,
1057,08/15/16 09:36:23 AM,5.17,27.44,,,
1058,08/15/16 09:51:23 AM,5.16,27.56,,,
1059,08/15/16 10:06:23 AM,5.31,27.70,,,
1060,08/15/16 10:21:23 AM,5.22,27.78,,,
1061,08/15/16 10:36:23 AM,5.35,27.86,,,
1062,08/15/16 10:51:23 AM,5.21,27.98,,,
1063,08/15/16 11:06:23 AM,5.21,28.12,,,
1064,08/15/16 11:21:23 AM,5.32,28.26,,,
1065,08/15/16 11:36:23 AM,5.44,28.42,,,
1066,08/15/16 11:51:23 AM,5.52,28.54,,,
1067,08/15/16 12:06:23 PM,5.62,28.66,,,
1068,08/15/16 12:21:23 PM,5.82,28.78,,,
1069,08/15/16 12:36:23 PM,6.02,28.92,,,
1070,08/15/16 12:51:23 PM,5.94,29.04,,,
1071,08/15/16 01:06:23 PM,6.09,29.22,,,
1072,08/15/16 01:21:23 PM,6.10,29.38,,,
1073,08/15/16 01:36:23 PM,6.32,29.52,,,
1074,08/15/16 01:51:23 PM,6.21,29.72,,,
1075,08/15/16 02:06:23 PM,6.35,29.86,,,
1076,08/15/16 02:21:23 PM,6.37,29.98,,,
1077,08/15/16 02:36:23 PM,6.33,30.06,,,
1078,08/15/16 02:51:23 PM,6.26,30.12,,,
1079,08/15/16 03:06:23 PM,6.30,30.16,,,
1080,08/15/16 03:21:23 PM,6.28,30.16,,,
1081,08/15/16 03:36:23 PM,6.28,30.16,,,
1082,08/15/16 03:51:23 PM,6.35,30.18,,,
1083,08/15/16 04:06:23 PM,6.33,30.18,,,
1084,08/15/16 04:21:23 PM,6.36,30.20,,,
1085,08/15/16 04:36:23 PM,6.37,30.22,,,
1086,08/15/16 04:51:23 PM,6.36,30.26,,,
1087,08/15/16 05:06:23 PM,6.33,30.28,,,
1088,08/15/16 05:21:23 PM,6.28,30.28,,,
1089,08/15/16 05:36:23 PM,6.33,30.30,,,
1090,08/15/16 05:51:23 PM,6.23,30.32,,,
1091,08/15/16 06:06:23 PM,6.21,30.32,,,
1092,08/15/16 06:21:23 PM,6.11,30.30,,,
1093,08/15/16 06:36:23 PM,6.02,30.28,,,
1094,08/15/16 06:51:23 PM,5.98,30.24,,,
1095,08/15/16 07:06:23 PM,5.88,30.18,,,
1096,08/15/16 07:21:23 PM,5.86,30.14,,,
1097,08/15/16 07:36:23 PM,5.85,30.06,,,
1098,08/15/16 07:51:23 PM,5.80,29.98,,,
1099,08/15/16 08:06:23 PM,5.74,29.90,,,
1100,08/15/16 08:21:23 PM,5.70,29.82,,,
1101,08/15/16 08:36:23 PM,5.67,29.74,,,
1102,08/15/16 08:51:23 PM,5.58,29.68,,,
1103,08/15/16 09:06:23 PM,5.53,29.60,,,
1104,08/15/16 09:21:23 PM,5.49,29.50,,,
1105,08/15/16 09:36:23 PM,5.36,29.38,,,
1106,08/15/16 09:51:23 PM,5.28,29.26,,,
1107,08/15/16 10:06:23 PM,5.16,29.16,,,
1108,08/15/16 10:21:23 PM,5.08,29.06,,,
1109,08/15/16 10:36:23 PM,5.09,28.96,,,
1110,08/15/16 10:51:23 PM,4.99,28.86,,,
1111,08/15/16 11:06:23 PM,4.92,28.78,,,
1112,08/15/16 11:21:23 PM,4.89,28.68,,,
1113,08/15/16 11:36:23 PM,4.83,28.60,,,
1114,08/15/16 11:51:23 PM,4.79,28.52,,,
1115,08/16/16 12:06:23 AM,4.77,28.44,,,
1116,08/16/16 12:21:23 AM,4.79,28.36,,,
1117,08/16/16 12:36:23 AM,4.68,28.30,,,
1118,08/16/16 12:51:23 AM,4.64,28.22,,,
1119,08/16/16 01:06:23 AM,4.60,28.16,,,
1120,08/16/16 01:21:23 AM,4.52,28.10,,,
1121,08/16/16 01:36:23 AM,4.67,28.04,,,
1122,08/16/16 01:51:23 AM,4.59,27.98,,,
1123,08/16/16 02:06:23 AM,4.57,27.92,,,
1124,08/16/16 02:21:23 AM,4.54,27.86,,,
1125,08/16/16 02:36:23 AM,4.48,27.80,,,
1126,08/16/16 02:51:23 AM,4.54,27.74,,,
1127,08/16/16 03:06:23 AM,4.50,27.68,,,
1128,08/16/16 03:21:23 AM,4.46,27.64,,,
1129,08/16/16 03:36:23 AM,4.47,27.58,,,
1130,08/16/16 03:51:23 AM,4.54,27.52,,,
1131,08/16/16 04:06:23 AM,4.47,27.48,,,
1132,08/16/16 04:21:23 AM,4.43,27.44,,,
1133,08/16/16 04:36:23 AM,4.41,27.40,,,
1134,08/16/16 04:51:23 AM,4.44,27.36,,,
1135,08/16/16 05:06:23 AM,4.47,27.32,,,
1136,08/16/16 05:21:23 AM,4.52,27.28,,,
1137,08/16/16 05:36:23 AM,4.49,27.26,,,
1138,08/16/16 05:51:23 AM,4.46,27.24,,,
1139,08/16/16 06:06:23 AM,4.52,27.22,,,
1140,08/16/16 06:21:23 AM,4.54,27.20,,,
1141,08/16/16 06:36:23 AM,4.54,27.18,,,
1142,08/16/16 06:51:23 AM,4.52,27.16,,,
1143,08/16/16 07:06:23 AM,4.53,27.16,,,
1144,08/16/16 07:21:23 AM,4.56,27.16,,,
1145,08/16/16 07:36:23 AM,4.53,27.16,,,
1146,08/16/16 07:51:23 AM,4.57,27.18,,,
1147,08/16/16 08:06:23 AM,4.74,27.22,,,
1148,08/16/16 08:21:23 AM,4.57,27.24,,,
1149,08/16/16 08:36:23 AM,4.52,27.26,,,
1150,08/16/16 08:51:23 AM,4.54,27.28,,,
1151,08/16/16 09:06:23 AM,4.59,27.30,,,
1152,08/16/16 09:21:23 AM,4.65,27.34,,,
1153,08/16/16 09:36:23 AM,4.70,27.44,,,
1154,08/16/16 09:51:23 AM,4.72,27.56,,,
1155,08/16/16 10:06:23 AM,4.77,27.70,,,
1156,08/16/16 10:21:23 AM,4.96,27.80,,,
1157,08/16/16 10:36:23 AM,5.02,27.90,,,
1158,08/16/16 10:51:23 AM,5.09,28.02,,,
1159,08/16/16 11:06:23 AM,5.11,28.14,,,
1160,08/16/16 11:21:23 AM,5.28,28.28,,,
1161,08/16/16 11:36:23 AM,5.35,28.40,,,
1162,08/16/16 11:51:23 AM,5.44,28.58,,,
1163,08/16/16 12:06:23 PM,5.63,28.74,,,
1164,08/16/16 12:21:23 PM,5.83,28.94,,,
1165,08/16/16 12:36:23 PM,5.87,29.16,,,
1166,08/16/16 12:51:23 PM,6.03,29.36,,,
1167,08/16/16 01:06:23 PM,6.01,29.54,,,
1168,08/16/16 01:21:23 PM,6.03,29.70,,,
1169,08/16/16 01:36:23 PM,5.96,29.82,,,
1170,08/16/16 01:51:23 PM,6.15,29.98,,,
1171,08/16/16 02:06:23 PM,5.98,30.08,,,
1172,08/16/16 02:21:23 PM,6.03,30.14,,,
1173,08/16/16 02:36:23 PM,5.98,30.12,,,
1174,08/16/16 02:51:23 PM,5.96,30.18,,,
1175,08/16/16 03:06:23 PM,5.97,30.20,,,
1176,08/16/16 03:21:23 PM,5.89,30.20,,,
1177,08/16/16 03:36:23 PM,5.91,30.22,,,
1178,08/16/16 03:51:23 PM,5.84,30.24,,,
1179,08/16/16 04:06:23 PM,5.83,30.26,,,
1180,08/16/16 04:21:23 PM,5.86,30.26,,,
1181,08/16/16 04:36:23 PM,5.85,30.28,,,
1182,08/16/16 04:51:23 PM,5.82,30.26,,,
1183,08/16/16 05:06:23 PM,5.75,30.24,,,
1184,08/16/16 05:21:23 PM,5.76,30.22,,,
1185,08/16/16 05:36:23 PM,5.68,30.18,,,
1186,08/16/16 05:51:23 PM,5.67,30.14,,,
1187,08/16/16 06:06:23 PM,5.65,30.08,,,
1188,08/16/16 06:21:23 PM,5.64,30.02,,,
1189,08/16/16 06:36:23 PM,5.61,29.98,,,
1190,08/16/16 06:51:23 PM,5.57,29.90,,,
1191,08/16/16 07:06:23 PM,5.53,29.84,,,
1192,08/16/16 07:21:23 PM,5.48,29.76,,,
1193,08/16/16 07:36:23 PM,5.47,29.68,,,
1194,08/16/16 07:51:23 PM,5.57,29.60,,,
1195,08/16/16 08:06:23 PM,5.46,29.52,,,
1196,08/16/16 08:21:23 PM,5.50,29.44,,,
1197,08/16/16 08:36:23 PM,5.45,29.34,,,
1198,08/16/16 08:51:23 PM,5.43,29.26,,,
1199,08/16/16 09:06:23 PM,5.32,29.16,,,
1200,08/16/16 09:21:23 PM,5.29,29.08,,,
1201,08/16/16 09:36:23 PM,5.26,29.00,,,
1202,08/16/16 09:51:23 PM,5.27,28.90,,,
1203,08/16/16 10:06:23 PM,5.09,28.82,,,
1204,08/16/16 10:21:23 PM,5.13,28.72,,,
1205,08/16/16 10:36:23 PM,5.07,28.66,,,
1206,08/16/16 10:51:23 PM,4.92,28.56,,,
1207,08/16/16 11:06:23 PM,4.82,28.48,,,
1208,08/16/16 11:21:23 PM,4.74,28.42,,,
1209,08/16/16 11:36:23 PM,4.82,28.36,,,
1210,08/16/16 11:51:23 PM,4.82,28.32,,,
1211,08/17/16 12:06:23 AM,4.74,28.26,,,
1212,08/17/16 12:21:23 AM,4.75,28.18,,,
1213,08/17/16 12:36:23 AM,4.77,28.12,,,
1214,08/17/16 12:51:23 AM,4.67,28.08,,,
1215,08/17/16 01:06:23 AM,4.67,28.02,,,
1216,08/17/16 01:21:23 AM,4.70,27.98,,,
1217,08/17/16 01:36:23 AM,4.70,27.90,,,
1218,08/17/16 01:51:23 AM,4.72,27.86,,,
1219,08/17/16 02:06:23 AM,4.61,27.82,,,
1220,08/17/16 02:21:23 AM,4.63,27.76,,,
1221,08/17/16 02:36:23 AM,4.61,27.72,,,
1222,08/17/16 02:51:23 AM,4.64,27.70,,,
1223,08/17/16 03:06:23 AM,4.70,27.66,,,
1224,08/17/16 03:21:23 AM,4.78,27.64,,,
1225,08/17/16 03:36:23 AM,4.66,27.60,,,
1226,08/17/16 03:51:23 AM,4.56,27.56,,,
1227,08/17/16 04:06:23 AM,4.64,27.54,,,
1228,08/17/16 04:21:23 AM,4.63,27.52,,,
1229,08/17/16 04:36:23 AM,4.67,27.48,,,
1230,08/17/16 04:51:23 AM,4.74,27.46,,,
1231,08/17/16 05:06:23 AM,4.72,27.44,,,
1232,08/17/16 05:21:23 AM,4.75,27.40,,,
1233,08/17/16 05:36:23 AM,4.72,27.38,,,
1234,08/17/16 05:51:23 AM,4.67,27.36,,,
1235,08/17/16 06:06:23 AM,4.68,27.32,,,
1236,08/17/16 06:21:23 AM,4.72,27.30,,,
1237,08/17/16 06:36:23 AM,4.74,27.28,,,
1238,08/17/16 06:51:23 AM,4.83,27.26,,,
1239,08/17/16 07:06:23 AM,4.73,27.24,,,
1240,08/17/16 07:21:23 AM,4.65,27.24,,,
1241,08/17/16 07:36:23 AM,4.65,27.24,,,
1242,08/17/16 07:51:23 AM,4.68,27.26,,,
1243,08/17/16 08:06:23 AM,4.56,27.28,,,
1244,08/17/16 08:21:23 AM,4.53,27.30,,,
1245,08/17/16 08:36:23 AM,4.57,27.30,,,
1246,08/17/16 08:51:23 AM,4.59,27.32,,,
1247,08/17/16 09:06:23 AM,4.61,27.34,,,
1248,08/17/16 09:21:23 AM,4.67,27.38,,,
1249,08/17/16 09:36:23 AM,4.80,27.44,,,
1250,08/17/16 09:51:23 AM,4.78,27.56,,,
1251,08/17/16 10:06:23 AM,5.00,27.70,,,
1252,08/17/16 10:21:23 AM,4.98,27.78,,,
1253,08/17/16 10:36:23 AM,5.09,27.86,,,
1254,08/17/16 10:51:23 AM,4.97,27.98,,,
1255,08/17/16 11:06:23 AM,5.20,28.12,,,
1256,08/17/16 11:21:23 AM,5.29,28.24,,,
1257,08/17/16 11:36:23 AM,5.43,28.40,,,
1258,08/17/16 11:51:23 AM,5.40,28.52,,,
1259,08/17/16 12:06:23 PM,5.48,28.66,,,
1260,08/17/16 12:21:23 PM,5.69,28.82,,,
1261,08/17/16 12:36:23 PM,5.79,29.04,,,
1262,08/17/16 12:51:23 PM,5.64,29.18,,,
1263,08/17/16 01:06:23 PM,5.84,29.32,,,
1264,08/17/16 01:21:23 PM,5.96,29.54,,,
1265,08/17/16 01:36:23 PM,5.87,29.70,,,
1266,08/17/16 01:51:23 PM,5.86,29.84,,,
1267,08/17/16 02:06:23 PM,6.09,29.96,,,
1268,08/17/16 02:21:23 PM,5.90,30.06,,,
1269,08/17/16 02:36:23 PM,5.82,30.16,,,
1270,08/17/16 02:51:23 PM,5.90,30.20,,,
1271,08/17/16 03:06:23 PM,5.87,30.26,,,
1272,08/17/16 03:21:23 PM,5.89,30.30,,,
1273,08/17/16 03:36:23 PM,5.91,30.32,,,
1274,08/17/16 03:51:23 PM,5.93,30.36,,,
1275,08/17/16 04:06:23 PM,5.93,30.38,,,
1276,08/17/16 04:21:23 PM,5.97,30.40,,,
1277,08/17/16 04:36:23 PM,6.02,30.40,,,
1278,08/17/16 04:51:23 PM,5.96,30.40,,,
1279,08/17/16 05:06:23 PM,5.98,30.40,,,
1280,08/17/16 05:21:23 PM,5.99,30.38,,,
1281,08/17/16 05:36:23 PM,5.92,30.36,,,
1282,08/17/16 05:51:23 PM,5.79,30.34,,,
1283,08/17/16 06:06:23 PM,5.75,30.30,,,
1284,08/17/16 06:21:23 PM,5.91,30.22,,,
1285,08/17/16 06:36:23 PM,5.79,30.18,,,
1286,08/17/16 06:51:23 PM,5.88,30.12,,,
1287,08/17/16 07:06:23 PM,5.85,30.06,,,
1288,08/17/16 07:21:23 PM,5.75,30.00,,,
1289,08/17/16 07:36:23 PM,5.83,29.92,,,
1290,08/17/16 07:51:23 PM,5.82,29.84,,,
1291,08/17/16 08:06:23 PM,5.76,29.76,,,
1292,08/17/16 08:21:23 PM,5.69,29.68,,,
1293,08/17/16 08:36:23 PM,5.68,29.62,,,
1294,08/17/16 08:51:23 PM,5.64,29.54,,,
1295,08/17/16 09:06:23 PM,5.57,29.44,,,
1296,08/17/16 09:21:23 PM,5.56,29.34,,,
1297,08/17/16 09:36:23 PM,5.49,29.24,,,
1298,08/17/16 09:51:23 PM,5.40,29.12,,,
1299,08/17/16 10:06:23 PM,5.32,29.02,,,
1300,08/17/16 10:21:23 PM,5.26,28.92,,,
1301,08/17/16 10:36:23 PM,5.19,28.80,,,
1302,08/17/16 10:51:23 PM,5.11,28.68,,,
1303,08/17/16 11:06:23 PM,5.02,28.58,,,
1304,08/17/16 11:21:23 PM,4.96,28.46,,,
1305,08/17/16 11:36:23 PM,4.92,28.36,,,
1306,08/17/16 11:51:23 PM,4.82,28.26,,,
1307,08/18/16 12:06:23 AM,4.81,28.16,,,
1308,08/18/16 12:21:23 AM,4.80,28.08,,,
1309,08/18/16 12:36:23 AM,4.77,28.00,,,
1310,08/18/16 12:51:23 AM,4.76,27.90,,,
1311,08/18/16 01:06:23 AM,4.71,27.82,,,
1312,08/18/16 01:21:23 AM,4.62,27.74,,,
1313,08/18/16 01:36:23 AM,4.60,27.68,,,
1314,08/18/16 01:51:23 AM,4.60,27.60,,,
1315,08/18/16 02:06:23 AM,4.60,27.54,,,
1316,08/18/16 02:21:23 AM,4.55,27.48,,,
1317,08/18/16 02:36:23 AM,4.56,27.42,,,
1318,08/18/16 02:51:23 AM,4.60,27.36,,,
1319,08/18/16 03:06:23 AM,4.58,27.30,,,
1320,08/18/16 03:21:23 AM,4.60,27.24,,,
1321,08/18/16 03:36:23 AM,4.54,27.20,,,
1322,08/18/16 03:51:23 AM,4.56,27.14,,,
1323,08/18/16 04:06:23 AM,4.65,27.10,,,
1324,08/18/16 04:21:23 AM,4.77,27.04,,,
1325,08/18/16 04:36:23 AM,4.72,27.00,,,
1326,08/18/16 04:51:23 AM,4.71,26.96,,,
1327,08/18/16 05:06:23 AM,4.71,26.92,,,
1328,08/18/16 05:21:23 AM,4.66,26.88,,,
1329,08/18/16 05:36:23 AM,4.57,26.84,,,
1330,08/18/16 05:51:23 AM,4.55,26.82,,,
1331,08/18/16 06:06:23 AM,4.49,26.78,,,
1332,08/18/16 06:21:23 AM,4.63,26.74,,,
1333,08/18/16 06:36:23 AM,4.63,26.72,,,
1334,08/18/16 06:51:23 AM,4.60,26.70,,,
1335,08/18/16 07:06:23 AM,4.57,26.68,,,
1336,08/18/16 07:21:23 AM,4.52,26.66,,,
1337,08/18/16 07:36:23 AM,4.58,26.66,,,
1338,08/18/16 07:51:23 AM,4.62,26.68,,,
1339,08/18/16 08:06:23 AM,4.60,26.68,,,
1340,08/18/16 08:21:23 AM,4.54,26.70,,,
1341,08/18/16 08:36:23 AM,4.55,26.72,,,
1342,08/18/16 08:51:23 AM,4.65,26.72,,,
1343,08/18/16 09:06:23 AM,4.75,26.74,,,
1344,08/18/16 09:21:23 AM,4.59,26.76,,,
1345,08/18/16 09:36:23 AM,4.75,26.84,,,
1346,08/18/16 09:51:23 AM,4.89,26.92,,,
1347,08/18/16 10:06:23 AM,5.00,27.04,,,
1348,08/18/16 10:21:23 AM,5.10,27.10,,,
1349,08/18/16 10:36:23 AM,5.03,27.14,,,
1350,08/18/16 10:51:23 AM,5.13,27.24,,,
1351,08/18/16 11:06:23 AM,5.14,27.34,,,
1352,08/18/16 11:21:23 AM,5.10,27.48,,,
1353,08/18/16 11:36:23 AM,5.50,27.66,,,
1354,08/18/16 11:51:23 AM,5.45,27.80,,,
1355,08/18/16 12:06:23 PM,5.27,27.92,,,
1356,08/18/16 12:21:23 PM,5.76,28.12,,,
1357,08/18/16 12:36:23 PM,5.73,28.24,,,
1358,08/18/16 12:51:23 PM,6.00,28.46,,,
1359,08/18/16 01:06:23 PM,6.11,28.64,,,
1360,08/18/16 01:21:23 PM,6.11,28.84,,,
1361,08/18/16 01:36:23 PM,6.29,28.96,,,
1362,08/18/16 01:51:23 PM,6.33,29.08,,,
1363,08/18/16 02:06:23 PM,6.19,29.22,,,
1364,08/18/16 02:21:23 PM,6.09,29.30,,,
1365,08/18/16 02:36:23 PM,6.07,29.40,,,
1366,08/18/16 02:51:23 PM,6.06,29.44,,,
1367,08/18/16 03:06:23 PM,6.12,29.48,,,
1368,08/18/16 03:21:23 PM,6.07,29.50,,,
1369,08/18/16 03:36:23 PM,6.18,29.50,,,
1370,08/18/16 03:51:23 PM,5.96,29.48,,,
1371,08/18/16 04:06:23 PM,5.91,29.48,,,
1372,08/18/16 04:21:23 PM,5.93,29.50,,,
1373,08/18/16 04:36:23 PM,5.99,29.50,,,
1374,08/18/16 04:51:23 PM,5.92,29.52,,,
1375,08/18/16 05:06:23 PM,5.91,29.54,,,
1376,08/18/16 05:21:23 PM,5.76,29.54,,,
1377,08/18/16 05:36:23 PM,5.86,29.54,,,
1378,08/18/16 05:51:23 PM,5.90,29.54,,,
1379,08/18/16 06:06:23 PM,5.93,29.54,,,
1380,08/18/16 06:21:23 PM,6.05,29.54,,,
1381,08/18/16 06:36:23 PM,5.97,29.54,,,
1382,08/18/16 06:51:23 PM,5.99,29.52,,,
1383,08/18/16 07:06:23 PM,5.91,29.50,,,
1384,08/18/16 07:21:23 PM,5.81,29.46,,,
1385,08/18/16 07:36:23 PM,5.88,29.42,,,
1386,08/18/16 07:51:23 PM,5.87,29.40,,,
1387,08/18/16 08:06:23 PM,5.88,29.36,,,
1388,08/18/16 08:21:23 PM,5.79,29.32,,,
1389,08/18/16 08:36:23 PM,5.75,29.26,,,
1390,08/18/16 08:51:23 PM,5.79,29.20,,,
1391,08/18/16 09:06:23 PM,5.73,29.14,,,
1392,08/18/16 09:21:23 PM,5.69,29.06,,,
1393,08/18/16 09:36:23 PM,5.65,28.98,,,
1394,08/18/16 09:51:23 PM,5.53,28.90,,,
1395,08/18/16 10:06:23 PM,5.50,28.80,,,
1396,08/18/16 10:21:23 PM,5.43,28.72,,,
1397,08/18/16 10:36:23 PM,5.19,28.62,,,
1398,08/18/16 10:51:23 PM,5.25,28.52,,,
1399,08/18/16 11:06:23 PM,5.25,28.42,,,
1400,08/18/16 11:21:23 PM,5.25,28.32,,,
1401,08/18/16 11:36:23 PM,5.03,28.22,,,
1402,08/18/16 11:51:23 PM,4.93,28.12,,,
1403,08/19/16 12:06:23 AM,4.94,28.06,,,
1404,08/19/16 12:21:23 AM,4.94,27.98,,,
1405,08/19/16 12:36:23 AM,4.84,27.88,,,
1406,08/19/16 12:51:23 AM,4.81,27.80,,,
1407,08/19/16 01:06:23 AM,4.71,27.74,,,
1408,08/19/16 01:21:23 AM,4.95,27.68,,,
1409,08/19/16 01:36:23 AM,4.78,27.62,,,
1410,08/19/16 01:51:23 AM,4.67,27.56,,,
1411,08/19/16 02:06:23 AM,4.73,27.52,,,
1412,08/19/16 02:21:23 AM,4.74,27.46,,,
1413,08/19/16 02:36:23 AM,4.68,27.42,,,
1414,08/19/16 02:51:23 AM,4.63,27.36,,,
1415,08/19/16 03:06:23 AM,4.74,27.32,,,
1416,08/19/16 03:21:23 AM,4.71,27.28,,,
1417,08/19/16 03:36:23 AM,4.68,27.24,,,
1418,08/19/16 03:51:23 AM,4.67,27.20,,,
1419,08/19/16 04:06:23 AM,4.62,27.16,,,
1420,08/19/16 04:21:23 AM,4.65,27.14,,,
1421,08/19/16 04:36:23 AM,4.52,27.10,,,
1422,08/19/16 04:51:23 AM,4.54,27.06,,,
1423,08/19/16 05:06:23 AM,4.53,27.02,,,
1424,08/19/16 05:21:23 AM,4.47,26.98,,,
1425,08/19/16 05:36:23 AM,4.47,26.96,,,
1426,08/19/16 05:51:23 AM,4.50,26.94,,,
1427,08/19/16 06:06:23 AM,4.53,26.90,,,
1428,08/19/16 06:21:23 AM,4.44,26.88,,,
1429,08/19/16 06:36:23 AM,4.61,26.84,,,
1430,08/19/16 06:51:23 AM,4.59,26.82,,,
1431,08/19/16 07:06:23 AM,4.40,26.80,,,
1432,08/19/16 07:21:23 AM,4.32,26.78,,,
1433,08/19/16 07:36:23 AM,4.35,26.76,,,
1434,08/19/16 07:51:23 AM,4.46,26.76,,,
1435,08/19/16 08:06:23 AM,4.49,26.76,,,
1436,08/19/16 08:21:23 AM,4.34,26.74,,,
1437,08/19/16 08:36:23 AM,4.55,26.74,,,
1438,08/19/16 08:51:23 AM,4.45,26.76,,,
1439,08/19/16 09:06:23 AM,4.38,26.76,,,
1440,08/19/16 09:21:23 AM,4.40,26.78,,,
1441,08/19/16 09:36:23 AM,4.37,26.82,,,
1442,08/19/16 09:51:23 AM,4.40,26.84,,,
1443,08/19/16 10:06:23 AM,4.59,26.88,,,
1444,08/19/16 10:21:23 AM,4.72,26.92,,,
1445,08/19/16 10:36:23 AM,4.49,26.98,,,
1446,08/19/16 10:51:23 AM,4.66,27.06,,,
1447,08/19/16 11:06:23 AM,4.75,27.14,,,
1448,08/19/16 11:21:23 AM,4.76,27.22,,,
1449,08/19/16 11:36:23 AM,4.78,27.28,,,
1450,08/19/16 11:51:23 AM,4.84,27.34,,,
1451,08/19/16 12:06:23 PM,4.78,27.40,,,
1452,08/19/16 12:21:23 PM,4.81,27.44,,,
1453,08/19/16 12:36:23 PM,5.03,27.44,,,
1454,08/19/16 12:51:23 PM,5.15,27.48,,,
1455,08/19/16 01:06:23 PM,5.26,27.48,,,
1456,08/19/16 01:21:23 PM,5.38,27.54,,,
1457,08/19/16 01:36:23 PM,5.54,27.62,,,
1458,08/19/16 01:51:23 PM,5.74,27.72,,,
1459,08/19/16 02:06:23 PM,5.89,27.84,,,
1460,08/19/16 02:21:23 PM,5.96,27.98,,,
1461,08/19/16 02:36:23 PM,6.03,28.10,,,
